302,Het Che Guevara Chind gha?,Bern,Did Che Guevara have any children?
115,Weli Fluglinie ghöre dr SkyTeam-Allianz?,Bern,Which airlines are part of the SkyTeam alliance?

121,Weli Programmiersprachö hei Javascript beeiflusst?,Bern,Which programming languages have influenced Javascript?

348,I welem Land isch dr Mount Everest?,Bern,In which country is Mount Everest?

61,"List aui Ungernehme uf, wo meh aus 1 Million Agsteuti hei.",Bern,Lists all companies with more than 1 million employees.

371,I welere Stadt läbt dr Sylvester Stallone?,Bern,What town does Sylvester Stallone live in?

305,Wär het ih dr Formel 1 di meischtä Rennä gfahre?,Bern,Who has driven the most races in Formula One?

277,Wie viu Ihwohner hät dr Irak?,Bern,How many inhabitants does Iraq have?

39,"List aui Schwimmer uf, di wo ds Moskau geborä sy.",Bern,List all swimmers born in Moscow.

288,Ih welem Land isch dr Limerick Lake?,Bern,In which country is Limerick Lake?

283,Wia heisst dr höchsti berg vo italia?,Graubünden,What is the name of the highest mountain in Italy?

254,In wellem alta riich sind kakaobohna zahligsmittel gsi?,Graubünden,In which old kingdom were cocoa beans a means of payment?

345,Wia viel menscha lebend in eurasia?,Graubünden,How many people live in Eurasia?

505,Wer isch bir apollo 11 mission dabi gsi?,Graubünden,Who was on the Apollo 11 mission?

456,Wer isch dr autor vo wikileaks?,Graubünden,Who is the author of wikileaks?

382,Wenn hed dr boris becker sini aktiv karriera beendet?,Graubünden,When did Boris Becker end his active career?

98,Wer hed dr john lennnon umbrocht?,Graubünden,Who killed John Lennnon?

351,Wia haisst dia längsti Bruck?,Graubünden,What is the name of the longest bridge?

240,In wellem Johr isch d Rachel Stevens gebora?,Graubünden,What year was Rachel Stevens born?

389,In wellem Land entspringt dr Ganges?,Graubünden,In which country does the Ganges originate?

529,Us was bestoht d Atmosphära vum Mond?,Graubünden,What is the Moon's atmosphere made of?

503,Welli Sprocha werdend in Pakistan gredet?,Graubünden,What languages are spoken in Pakistan?

260,Wer isch dr Nochfolger vum John F. Kennedy gsi?,Graubünden,Who was John F. Kennedy's successor?

185,Wer isch dr schwersti Spieler vu da Chicago Bulls?,Graubünden,Who's the heaviest player in the Chicago Bulls?

105,In wiaviel Film het dr Leonardo DiCaprio mitgspielt?,Graubünden,How many films has Leonardo DiCaprio appeared in?

76,Wo isch dr JFK ermordet worda?,Graubünden,Where was JFK murdered?

140,Wenn sind d Darsteller vur Fernsehserie Charmed gebora?,Graubünden,When were the actors of the TV series Charmed born?

144,Zell alli gothischa Gebäude in Kent uf,Graubünden,Count all gothic buildings in Kent

378,Wer isch dr erst ksi wo dr Mount Everest bestiga hed?,Graubünden,Who was the first to climb Mount Everest?

182,Tuan alli Fuassballverein us Spania uflista,Graubünden,List all football clubs from Spain

455,Weg was isch dr Elon Musk berüahmt?,Graubünden,What is Elon Musk famous for?

93,Wasfür schwedischi Fiirtäg gits?,Graubünden,What are Swedish holidays for?

43,Wella Musikstil spielt dr Lou Reed?,Graubünden,What kind of music does Lou Rede play?

556,Tuan alli Internetsiita vu Unternehma uflista wo meh als 500000 Mitarbeiter hen,Graubünden,Do list all websites of companies with more than 500000 employees

500,Wenn wird dr Film Worst Case Scenario in Holland ins Kino koh?,Graubünden,When will the film Worst Case Scenario be released in the Netherlands?

138,Welli Fuassballspiler sind in Malta gebora?,Graubünden,Which football players were born in Malta?

289,Tuan alli Spiel uflista wo vu Mean Hamster Software veröffentlicht worda sind,Graubünden,Tue list all games released by Mean Hamster Software

289,Tuan alli Spiel uflista wo vu Mean Hamster Software veröffentlicht worda sind,Graubünden,Tue list all games released by Mean Hamster Software

186,Welli sproche werdend i estland gsproche,Ostschweiz,What languages are spoken in Estonia

448,wie heisst de längst fluss vu china?,Ostschweiz,What is the name of the longest river in China?

393,i wellere stadt isch de John F.Kennedy gstorbe?,Ostschweiz,In which city did John F. Kennedy die?

247,wivil aldi filiale gits?,Ostschweiz,how many Aldi branches are there?

277,wivil iwohner het irak?,Ostschweiz,How many inhabitants does Iraq have?

452,liste alli niderländischi parteie uf,Ostschweiz,lists all Dutch parties

75,wivil musee gits i paris,Ostschweiz,how many museums are there in Paris

57,wivil luftlinie gits?,Ostschweiz,How many airlines are there?

154,welli partei regiert i lissabon?,Ostschweiz,Which party is ruling in Lisbon?

179,isch de darth vader de vato vum luke?,Ostschweiz,Is Darth's father Luke's father?

483,Wänn isch de Erfinder vo Dracula gstorbe?,Zürich,When did the inventor of Dracula die?

187,Welles isch sgrösste Land vode Welt?,Zürich,Which is the largest country in the world?

110,Wie viel Mensche schaffed bi FDNY?,Zürich,How many people work at FDNY?

508,Wer isch Scarface gnännt worde?,Zürich,Who was called Scarface?

497,Wer isch de Vater vo Queen Elizabeth II gsi?,Zürich,Who was Queen Elizabeth II's father?

340,Isch de Baikalsee grösser als de Grosse Bärensee?,Zürich,Is Lake Baikal bigger than the Great Bear Lake?

361,Wie heissed dEnkelkinder vom Elvis Presley?,Zürich,What are the names of Elvis Presley's grandchildren?

159,Hät dNeuuflag vo Battlestar Galactica meh Episode als die alte Serie?,Zürich,Does the reissue of Battlestar Galactica have more episodes than the old show?

393,I wellere Stadt isch de John F. Kennedy gstorbe?,Zürich,In which city did John F. Kennedy die?

17,Welli Organisation isch 1950 gründet worde?,Zürich,Which organisation was founded in 1950?

68,"Tua alli Schauspielr uflista, wo noch 1950 gebora sin.",Graubünden,List all actors who were born in 1950.

374,Wia haisst Hauptstadt vu Kanada?,Graubünden,What's the name of the capital of Canada?

290,Wia heissn d'Bandmitgliedr vu Prodigy?,Graubünden,What are the names of the band members of Prodigy?

409,Wer hät Caesar ermordet?,Graubünden,Who murdered Caesar?

306,Us welm Land kunnt Sitecore?,Graubünden,Which country does Sitecore come from?

408,In welra Zitzona ligt Salt Lake City?,Graubünden,What time zone is Salt Lake City in?

382,Wenn hät Boris Becker sini Karriera beendet?,Graubünden,When did Boris Becker end his career?

424,Wer isch Bürgrmeistr vu Berlin?,Graubünden,Who is the Mayor of Berlin?

134,"Tua alli Ländr uflista, in dena es meh als 10 Höhla hät.",Graubünden,Tua list all countries where it has more than 10 caves.

557,Wia hend dia drei Schiff vum Kolumbus gheissa?,Graubünden,What are the names of Columbus's three ships?

230,Wer het World of Warcraft entwicklet?,Graubünden,Who developed World of Warcraft?

222,Isch Pferderenna a Sport?,Graubünden,Is horse racing a sport?

65,Wer isch de Governeur vu Wyoming?,Graubünden,Who's the Governor of Wyoming?

486,Wem khört de Aldi?,Graubünden,Who owns the Aldi?

499,Tuan alli amerikanischa Präsidenta vu da letschta 20 Johr uflista,Graubünden,Open up all the American presidents of the past 20 years

504,Mit wem isch d Tochter vum Bill Clinton verhürotet?,Graubünden,Who is Bill Clinton's daughter married to?

529,Us was bestoht d Atmosphära vum Mond?,Graubünden,What is the Moon's atmosphere made of?

158,Für was stoht ICRO?,Graubünden,What does ICRO stand for?

206,Welles isch ds gröschta Stadion in Spania?,Graubünden,Which is the biggest stadium in Spain?

335,Wia isch de Rosakriag usganga?,Graubünden,How did the War of the Roses end?

69,In wellem Film hend d Liz Taylor und de Richi Burton zemma gspielt?,Graubünden,In which movie did Liz Taylor and Richi Burton star together?

8,"Tuan alli Schauspieler uflista, wo in da Film mitgspielt hend, wo de William Shatner Regie gfüehrt het und au d Hauptrolla gspielt het.",Graubünden,Make a list of all the actors who acted in the movie that William Shatner directed and also starred in.

348,In wellem Land stoht de Mount Everest?,Graubünden,In which country is Mount Everest?

272,Wia gross isch d Flächi vo Nordrhi Westpfahla?,Graubünden,How large is the area of North Rhine Westpfahla?

486,Wem ghört de Aldi?,Graubünden,Who owns the Aldi?

335,Wia isch de Rosakriag usganga?,Graubünden,How did the War of the Roses end?

329,wer het s buech d Süle vu de Welt gschribe?,Ostschweiz,"Who wrote the book, the pillar of the world?"

154,welli partei regiert i lissabon?,Ostschweiz,Which party is ruling in Lisbon?

237,wenn isch de Shakespeare gstorbe?,Ostschweiz,When did Shakespeare die?

315,welli TV-Serie isch vu Walt Disney entwickelt worde?,Ostschweiz,which TV series was developed by Walt Disney?

71,welle Papst isch nachem Johannes Paul II ko?,Ostschweiz,Which Pope came after John Paul II?

328,spilt de Neymar für Real Madrid?,Ostschweiz,Does Neymar play for Real Madrid?

81,welli Schauspieler sind i dütschland gebore worde?,Ostschweiz,which actors were born in Germany?

479,liste alli tschechische film uf,Ostschweiz,lists all Czech films

374,wie heisst d hauptstadt vu kanada?,Ostschweiz,What's the name of the capital of Canada?

165,isch di grösst stadt vu ägypte au d hauptstadt?,Ostschweiz,is the largest city of Egypt also the capital?

445,Wia isch dr Spitznama vo Baghdad?,Graubünden,What's the nickname of Baghdad?

539,Wer isch nocham JFK Präsident worda?,Graubünden,Who became President after JFK?

90,I welerq Serie het dr Neil Patrick Harris mitgspielt?,Graubünden,What show did Neil Patrick Harris star in?

100,Liste alli auschtralische Mealcore-Bands uf.,Zentralschweiz,List all Australian Mealcore bands.

335,Wia isch dr Rosakriag usganga?,Graubünden,How did the War of the Roses end?

78,Tuan alli uflista wo an Halloween gebora sind,Graubünden,List all those who were born on Halloween

222,Isch Pferderenna a sport?,Graubünden,Is horse racing a sport?

553,"Zeigmer Wanderrouta im Grand Canyon ah, wo kei Sturzfluatgfohr hen",Graubünden,Show me walking routes in the Grand Canyon that don't have flash flood rides

197,Isch t Kubakrisa vor dr Invasion vur Schwiibucht ksi?,Graubünden,Was the Cuban Missile Crisis before the Bay of Pigs invasion?

101,Welli länder hend dr Euro igfüahrt?,Graubünden,Which countries have adopted the euro?

90,In wellna Seria hed dr Neil Patrick Harris mitgspielt?,Graubünden,What show did Neil Patrick Harris star in?

133,List alli Länder uf wo meh als zwei offizielli Landessprocha hend,Graubünden,Lists all countries that have more than two official national languages

423,Was isch dr Geburtsnama vur Angela Merkel?,Graubünden,What is Angela Merkel's birth name?

345,wiaviel lüt leben in Eurasia,Graubünden,how many people live in Eurasia

214,wo hets britische parlament ihren sitz?,Ostschweiz,where is the British Parliament based?

416,sind taiko e art vu japanische musikinstrument?,Ostschweiz,are Taiko a kind of Japanese musical instrument?

30,wie heisst de grösst spieler vu de atlanta falcons?,Ostschweiz,What's the name of the Atlanta Falcons' greatest player?

217,wenn isch di füft republik i frankrisch gründet worde?,Ostschweiz,When was the Fifth Republic founded in France?

458,vor wivil johr isch s Ford Modell T hergstellt worde?,Ostschweiz,How many years ago was the Ford Model T produced?

444,zell di englishe schaupieler uf wo in Lovesick mitspilend,Ostschweiz,list the English actors playing in Lovesick

470,wer redet de Bart Simpson?,Ostschweiz,Who's Bart Simpson?

344,wer het d Brookly Brücke entworfe?,Ostschweiz,Who designed the Brooklyn Bridge?

143,wivil kind het de Eddie Murphy?,Ostschweiz,How many children does Eddie Murphy have?

443,zell alli schrifstelle uf wo en Nobelpris gwunne hend,Ostschweiz,count all scriptural passages that have won a Nobel Prize

1,Wer het Skype entwickled?,Zentralschweiz,Who developed Skype?

2,Welli Persine sind in Heraklion gboore?,Zentralschweiz,Which Persians were born in Heraklion?

6,Wo isch de Abraham Lincoln gstorbe?,Zentralschweiz,Where did Abraham Lincoln die?

10,Liste alli dänische Film uf.,Zentralschweiz,List all Danish films.

14,Wem ghöred d Universal Studios?,Zentralschweiz,Who owns Universal Studios?

16,Welli Monarche sind mit Düütsche verhüratet gsi?,Zentralschweiz,Which monarchs were married to Germans?

18,Wer isch de Erfinder vo Captain America?,Zentralschweiz,Who invented Captain America?

20,Wer hät d Säule der Welt gschribe?,Zentralschweiz,Who wrote the Pillar of the World?

21,Welle US-Bundestaat het die höchsti Bevölkerigsdichti?,Zentralschweiz,Which US state has the highest population density?

23,Liste alli Trompetenspieler uf wo Bandleader vonere Band gsi sind.,Zentralschweiz,List all trumpet players who were bandleaders of a band.

0, List alli Bretspiil vo GMT uf.,Zentralschweiz,Lists all board games of GMT.

54,Wie heissed dHauptstädt vode Länder wo sich sHimalayagebirge befindet?,Zürich,What are the names of the capitals of the countries where the Himalayan Mountains are located?

55,Bi wie vielne Film füehrt de Park Chan-wook dRegie?,Zürich,How many films does Park Chan-wook direct?

56,Welli Flüss mündet i en dütsche See?,Zürich,Which rivers flow into a German lake?

62,I wellne Film unter de Regie vo Garry Marshall hät dJulia Roberts mitgspielt?,Zürich,Which film directed by Garry Marshall did Julia Roberts star in?

63,Welli Fuassbällverein spieled ide Premier League?,Zürich,Which clubs play in the Premier League?

64,Welles isch de höchsti Ort im Ural?,Zürich,Which is the highest place in the Urals?

67,Welli Weltkulturerbestett sind i de vergagene beide Jahr ernannt worde?,Zürich,Which World Heritage Sites have been appointed in the last two years?

72,List alli ESA-Astronaute uf.,Zürich,List all ESA astronauts.

74,Wem ghört Rolls-Royce?,Zürich,Who owns Rolls-Royce?

77,List alli Bundeskanzler vo Dütschland uf.,Zürich,List all Chancellors of Germany.

416,Sind Taiko an Art vo japanischa Musiginstrument?,Ostschweiz,Are Taiko a kind of Japanese musical instrument?

205,Zu welem Bundesstaat ghört d Penn State Universität?,Ostschweiz,Which state does Penn State University belong to?

269,Isch de Barack Obama Demokrat?,Ostschweiz,Is Barack Obama a Democrat?

395,Wer het de Almanach vom alta Puur gschriba?,Ostschweiz,Who wrote the old farmer's almanac?

424,Wer isch dr Bürgermeister vo Berlin?,Ostschweiz,Who is the Mayor of Berlin?

267,Us welem Land chunt dr Erfinder vo Miffy?,Ostschweiz,Which country did the inventor of Miffy come from?

494,Weli Sprocha werden in Estland gredet?,Ostschweiz,What languages are spoken in Estonia?

100,List alli australischa Metalcore-Bands uuf.,Ostschweiz,Lists all Australian metalcore bands.

96,"List alli Unternehma uuf, wo in dr Werbig tätig sind.",Ostschweiz,Lists all companies active in advertising.

100,List alli australischa Metalcore-Bands uuf.,Ostschweiz,Lists all Australian metalcore bands.

328,Spielt de Neymar für Real Madrid?,Ostschweiz,Does Neymar play for Real Madrid?

323,Wie vill het de Lego-Film kostet?,Zentralschweiz,How much did the Lego film cost?

90,I wellne Serie het de Neil Patrick Harris mitgspillt?,Zentralschweiz,What show did Neil Patrick Harris star in?

280,Welli Schauspiiler hend alles imene Film vom William Shatner mitgspillt?,Zentralschweiz,Which actors have starred in a William Shatner film?

170,I wellne Film het de Tom Cruise mitgspillt?,Zentralschweiz,What film did Tom Cruise star in?

414,Welli Künstler sind am gliiche Tag wie d Rachel Stevens gstorbe?,Zentralschweiz,Which artists died on the same day as Rachel Stevens?

424,Wer isch de Bürgermeister vo Berlin,Zentralschweiz,Who is the Mayor of Berlin

417,Wie vill Sitzplätz het s Heimstadion vom FC Porto?,Zentralschweiz,How many seats does the FC Porto home stadium have?

33,Welli Basketballspiller sind grösser als 2 Meter?,Zentralschweiz,Which basketball players are taller than two metres?

465,Weli dütschä stedt hei meh aus 250000 ihwohner?,Bern,"Which German cities have more than 250,000 inhabitants?"

8,"D liste vo aune schouspieler, wo i aunä fiumä mitspilä, i dänä wo dr william shatner d regie gfüert het oder o d houptrouä gspiut het",Bern,The list of all actors in all films directed or starred by William Shatner

357,Wie gross isch dr michael jordan?,Bern,How tall is Michael Jordan?

48,Weles si d unifarbä vo Oxford,Bern,What are the plain colours of Oxford

317,Welli trubesorte wachsed in Oregon?,Zürich,Which grape varieties grow in Oregon?

147,Welli fiirtäg gits uf de Welt,Zürich,What are the holidays in the world?

418,Welles vielflügerprogramm hett am meista fluglinia?,Graubünden,Which frequent flyer programme has the most airlines?

37,Wo isch der hillel slovak gstorba?,Graubünden,Where did Hillel Slovak die?

357,Wia gross isch der michael jordan?,Graubünden,How tall is Michael Jordan?

114,In wellem us bundesstaat liggt der mount mckinley?,Graubünden,In which state is Mount Mcinley?

506,Welli wellalängi hett indigo?,Graubünden,What is the wavelength of indigo?

467,Wiaviel studenta hett dia frei universität amsterdam?,Graubünden,How many students does the Free University of Amsterdam have?

508,Wer hettma scarface gnennt?,Graubünden,Who called me Scarface?

355,Hett der socrates der aristoteles beiflusst?,Graubünden,Did Socrates influence Aristotle?

112,Tuanmer alli bibliotheka uflista wo vor 1400 gründet worda sind.,Graubünden,Let's list all the libraries that were founded before 1400.

80,Uf welli länder erstreckt sich ds himalaya gebirge?,Graubünden,Which countries are covered by the Himalayas?

358,I wellere britische Stad het de MI6 siis Hauptquartier?,Zentralschweiz,In which British city is MI6 headquartered?

359,Wer het Family Guy erfunde?,Zentralschweiz,Who invented Family Guy?

360,I wellere Stadt endet d Rout 66?,Zentralschweiz,In which city does Rout 66 end?

362,Wenn het sich d Ming Dynastie ufglööst?,Zentralschweiz,When did the Ming Dynasty break up?

368,Het de Sterbeort von Abraham Lincoln en Internetsiite?,Zentralschweiz,Does the death of Abraham Lincoln have a website?

370,Isch d Michelle Obama d Ehefrau vom Brack Obama?,Zentralschweiz,Is Michelle Obama Brack Obama's wife?

372,Welli Büecher vom Kerouac sind vo Viking Press veröffentlicht worde?,Zentralschweiz,Which books by Kerouac have been published by Viking Press?

379,Wie vill Sprache werdet in Kolumbie gsproche?,Zentralschweiz,How many languages are spoken in Colombia?

380,Wie heisst d Währig vo Tschechie?,Zentralschweiz,What is the name of the currency of the Czech Republic?

381,Wo in Frankriich wird Champagner hergstellt?,Zentralschweiz,Where in France is champagne produced?

214,Wo hät ds britischa Parlament sind Sitz?,Graubünden,Where is the British Parliament based?

523,Welli Tiararta sind stark gföhrdet?,Graubünden,Which Tiararta are at high risk?

513,Wia heissen d Ninja Turtles?,Graubünden,What's the name of the Ninja Turtles?

205,Zu wellem Bundesstaat ghört d Penn State Universität?,Graubünden,Which state does Penn State University belong to?

424,Wär isch dr Bürgermeischter vu Berlin?,Graubünden,Who is the Mayor of Berlin?

39,"List miar alli Schwimmer uf, wo in Moskau gebora worda sind.",Graubünden,List all the swimmers who were born in Moscow.

525,Wia gross isch dr Durchmesser vur Erda?,Graubünden,How big is the diameter of the Earth?

315,Welli TV-Seria hätt dr Walt Disney entwicklet?,Graubünden,What TV series did Walt Disney develop?

269,Isch dr Barack Obama Demokrat?,Graubünden,Is Barack Obama a Democrat?

58,"Gib miar a Lista mit allna Insla, wo zu Japan ghörend.",Graubünden,Give me a list of all the islands that belong to Japan.

31,Was sind luut IGN dia 10 besta Aktion-Rollaspiel für da PC?,Graubünden,"According to IGN, what are the 10 best action role-playing games for PC?"

196,Wo isch dr Goethe gebora?,Graubünden,Where was Goethe born?

354,Het Ford a Fabrik in Malaysia plant?,Graubünden,Has Ford planned a factory in Malaysia?

9,Was isch d Amtssproch in Philippina?,Graubünden,What is the official language in Philippines?

503,Welli Sprocha werden in Pakistan gredet?,Graubünden,What languages are spoken in Pakistan?

156,Wia viel Agstellti het d IBM,Graubünden,How many employees does IBM have?

22,Welli Ruumflüg startend fu Baikonur us?,Graubünden,Which space flights take off from Baikonur?

9,Was ischd Amtsproch vo da Philippina?,Graubünden,What is the official language of the Philippines?

40,Lischt mer alli Kosmonauta uf,Graubünden,List all cosmonauts for me

190,Wer het Ceres entdeckt?,Graubünden,Who discovered Ceres?

473,"Lischt mer alli Autos uf, wo in Dütschland produziart werdend.",Graubünden,Give me a list of all the cars that are produced in Germany.

537,Welles Museum stellt dr Schrei vo Munch us?,Graubünden,Which museum exhibits the cry of Munch?

13,Welli andera Waffa sind vo da Designer vor Uzi entwicklet worda?,Graubünden,What other weapons were developed by the designers of the Uzi?

552,Wia viel Unternehma het dr Gründer vo Facebook gründet?,Graubünden,How many companies did the founder of Facebook start?

457,Vo wellem Bundesstaat isch der Sean Parnell Gouvernör?,Graubünden,Which state is Sean Parnell governor of?

274,Was isch am Donald Trump sis Hauptgschäftsfeld?,Graubünden,What is Donald Trump's main business line?

518,Wo isch der Abraham Lincoln gstorba?,Graubünden,Where did Abraham Lincoln die?

504,Mit wem isch d Tochter vom Bill Clinton verhürotet,Zürich,Who is Bill Clinton's daughter married to?

471,Mit wem isch de Tom Hanks verhürotet?,Zürich,Who is Tom Hanks married to?

540,Wer sind d eltere vo de ehefrau vom Juan Carlos I?,Zürich,Who are the parents of Juan Carlos I's wife?

518,Wo isch de Abraham Lincoln gstorbe?,Zürich,Where did Abraham Lincoln die?

103,Isch de Marc Chargall en jud gsii?,Zürich,Was Marc Chargall a Jew?

229,list mer alli startrampe vo de nasa uuf.,Zürich,Read all the launchpads from my nose.

478,"list alle rahmfahrzüg uuf, wo zum mars gfloge sind",Zürich,lists all framing vehicles that have flown to Mars

39,"list alli schwimmer uuf, wo i moskau gebore wurde sind",Zürich,lists all swimmers who were born in Moscow

366,a was isch de Bruce Carver gstorbe?,Zürich,What did Bruce Carver die of?

326,Welli stadt het am wenigste iiwohnendi?,Zürich,Which city has the smallest population?

524,Wele politiker isch mitmne dütsche verhüratet?,Bern,Which politician is married to a German?

526,Heisst d frou vom präsidänt obama michelle?,Bern,Is President Obama's wife Michelle?

527,Wele US staat het d abchürzig MN?,Bern,Which US state has the abbreviation MN?

530,Wär isch dr gouverneur vo texas?,Bern,Who's the Governor of Texas?

532,Wie het die berüehmti schlacht im 1836 z san antonia gheisse?,Bern,What was the famous Battle of San Antonia in 1836?

135,Welli Lieder hät Brucse Springsteen zwüsched 1980 und 1990 veröffentlicht?,Zürich,Which songs did Brucse Springsteen release between 1980 and 1990?

137,Wänn isch Lettland de EU bitrettet?,Zürich,When did Latvia join the EU?

146,I wellne Länder chan mer mit westafrikanische CFA Franc zahle?,Zürich,In which countries can you pay with West African CFA francs?

149,Welli Organisationen sind 1930 gründet worde?,Zürich,Which organisations were founded in 1930?

150,Wie isch de Geburtsname vode Angela Merkel?,Zürich,What is Angela Merkel's birth name?

152,Welli Waffe hät Heckler & Koch entwicklet?,Zürich,Which weapons has Heckler & Koch developed?

157,List alli Episode vode erste Staffle vode HBO-Fernsehserie The Sopranos uf.,Zürich,Lists all episodes of the first season of the HBO television series The Sopranos.

167,Wie viel Programmiersprache gits?,Zürich,How many programming languages are there?

168,"Welli Schachspieler sind am gliche Ort gstorbe, wo sie gebore sind?",Zürich,Which chess players died in the same place where they were born?

169,Wem ghört Facebook?,Zürich,Who owns Facebook?

375,Wer isch de Bürgermeischter vu Tel Aviv?,Graubünden,Who is the Mayor of Tel Aviv?

166,Welli Raketa sind vu Baikonur us gstartet?,Graubünden,Which missiles were launched from Baikonur?

166,Welli Raketa sind vu Baikonur us gstartet?,Graubünden,Which missiles were launched from Baikonur?

76,Wo isch de JFK ermordert worda?,Graubünden,Where was JFK murdered?

418,Welles Vielflügerprogramm het dia meischta Fluglinia?,Graubünden,Which frequent flyer programme do most airlines have?

521,"Wenn isch d Brauerei, wo d Pilner Urquell braut, gründet worda?",Graubünden,When was the brewery that brews Pilner Urquell founded?

249,Wenn isch de John Adams gebora?,Graubünden,When was John Adams born?

337,Isch Proinsulin a Protein?,Graubünden,Is proinsulin a protein?

208,Wia gross isch d Flächi vu da vereinigta Königrich?,Graubünden,How big is the UK?

231,Was ist de Geburtsnama vur Adele?,Graubünden,What's Adele's birth name?

547,Welles Instrument spielt de Car Stevens?,Graubünden,Which instrument does Car Stevens play?

459,Wenn isch de Carlo Guliani erschosse worde?,Zürich,When was Carlo Guliani shot?

463,Isch d Pamela Anderson Veganerin?,Zürich,Is Pamela Anderson a vegan?

487,Welli Büecher het d Danielle Steel gschribe?,Zürich,What books did Danielle Steel write?

488,Wer isch vom Socrates beiflusst worde?,Zürich,Who was influenced by Socrates?

491,Welli professionelle Surfer sind in de Philippine gebore worde?,Zürich,Which professional surfers were born in the Philippines?

492,Wer sind d Eltere vo de Queen Victoria gsi?,Zürich,Who were Queen Victoria's parents?

493,Gits irgendwelchi Schlösser i de Vereinigte Staate?,Zürich,Are there any castles in the United States?

496,Welli Länder sind durch de Rhii verbunde?,Zürich,Which countries are linked by the Rhine?

533,"Zeig mir die offizielle Internetsiite vo de Schauspiiler, wo bi Charmed mitgspillt hend.",Zürich,Show me the official website of the actors who played in Charmed.

536,"Liste alli friesische Insle uf, die zu de Niderlande ghöred.",Zürich,List all the Frisian islands that belong to the Netherlands.

212,In wele Film het de Francis d Regie gmacht?,Ostschweiz,Which film did Francis direct?

181,"Bitte tuen mir alli Film vom Steven Spielberg ufliste, wo meh als 80 Millione Dollar generiert hend.",Ostschweiz,Please list all of Steven Spielberg's films that have generated over 80 million dollars.

300,Wär isch de grössti Basketballspieler?,Ostschweiz,Who's the greatest basketball player?

300,Wär isch de grössti Basketballspiler?,Ostschweiz,Who's the greatest basketball player?

